transaction_id,store_number,transaction_date,transaction_time,user_id,category,id_check_complete,id_check_passed
TXN037604,002,2026-06-30,12:12,U0030,energy drinks,False,
TXN037605,012,2026-06-30,12:18,U0210,energy drinks,False,
TXN037606,015,2026-06-30,12:36,U0274,lottery,False,
TXN037607,025,2026-06-30,12:49,U0442,lottery,False,
TXN037608,001,2026-06-30,12:56,U0009,lottery,True,True
TXN037609,023,2026-06-30,12:56,U0400,energy drinks,False,
TXN037610,019,2026-06-30,13:31,U0333,tobacco,False,
TXN037611,022,2026-06-30,13:32,U0386,alcohol,False,
TXN037612,006,2026-06-30,13:40,U0107,analgesics,False,
TXN037613,023,2026-06-30,13:46,U0403,alcohol,True,False
TXN037614,017,2026-06-30,13:59,U0298,alcohol,True,True
TXN037615,020,2026-06-30,14:01,U0354,tobacco,False,
TXN037616,006,2026-06-30,14:04,U0121,tobacco,False,
TXN037617,015,2026-06-30,14:12,U0270,alcohol,False,
TXN037618,017,2026-06-30,14:31,U0297,lottery,False,
TXN037619,023,2026-06-30,14:50,U0400,lottery,False,
TXN037620,004,2026-06-30,14:58,U0064,alcohol,False,
TXN037621,019,2026-06-30,14:58,U0321,tobacco,False,
TXN037622,026,2026-06-30,15:18,U0455,tobacco,False,
TXN037623,022,2026-06-30,15:38,U0385,analgesics,True,True
TXN037624,021,2026-06-30,15:55,U0363,lottery,False,
TXN037625,002,2026-06-30,15:58,U0025,lottery,False,
TXN037626,002,2026-06-30,16:16,U0031,lottery,True,True
TXN037627,019,2026-06-30,16:21,U0323,alcohol,True,True
TXN037628,004,2026-06-30,16:31,U0073,tobacco,False,
TXN037629,023,2026-06-30,16:57,U0407,tobacco,False,
TXN037630,008,2026-06-30,17:00,U0150,tobacco,False,
TXN037631,014,2026-06-30,17:11,U0239,tobacco,False,
TXN037632,015,2026-06-30,17:11,U0263,lottery,False,
TXN037633,030,2026-06-30,17:13,U0528,alcohol,False,
TXN037634,026,2026-06-30,17:14,U0454,tobacco,False,
TXN037635,019,2026-06-30,17:21,U0336,tobacco,True,True
TXN037636,023,2026-06-30,17:22,U0408,tobacco,False,
TXN037637,005,2026-06-30,17:23,U0093,lottery,False,
TXN037638,003,2026-06-30,17:25,U0049,alcohol,False,
TXN037639,001,2026-06-30,17:32,U0006,alcohol,False,
TXN037640,019,2026-06-30,17:50,U0344,lottery,False,
TXN037641,023,2026-06-30,17:50,U0400,alcohol,True,True
TXN037642,028,2026-06-30,17:52,U0492,lottery,False,
TXN037643,024,2026-06-30,17:54,U0426,tobacco,False,
TXN037644,012,2026-06-30,17:58,U0209,lottery,True,True
TXN037645,012,2026-06-30,18:06,U0201,alcohol,False,
TXN037646,023,2026-06-30,18:08,U0403,alcohol,False,
TXN037647,024,2026-06-30,18:16,U0426,alcohol,False,
TXN037648,008,2026-06-30,18:18,U0141,alcohol,False,
TXN037649,015,2026-06-30,18:20,U0259,lottery,False,
TXN037650,019,2026-06-30,18:29,U0337,analgesics,True,True
TXN037651,008,2026-06-30,18:30,U0144,alcohol,False,
TXN037652,029,2026-06-30,18:33,U0504,alcohol,False,
TXN037653,013,2026-06-30,18:34,U0220,tobacco,True,True
TXN037654,022,2026-06-30,18:37,U0392,analgesics,False,
TXN037655,028,2026-06-30,18:37,U0496,analgesics,False,
TXN037656,026,2026-06-30,18:45,U0460,tobacco,False,
TXN037657,014,2026-06-30,18:47,U0237,alcohol,False,
TXN037658,017,2026-06-30,18:47,U0298,alcohol,False,
TXN037659,005,2026-06-30,18:55,U0080,alcohol,False,
TXN037660,019,2026-06-30,18:56,U0340,alcohol,False,
TXN037661,010,2026-06-30,18:59,U0164,energy drinks,False,
TXN037662,027,2026-06-30,19:00,U0481,energy drinks,False,
TXN037663,001,2026-06-30,19:02,U0003,tobacco,False,
TXN037664,006,2026-06-30,19:08,U0112,lottery,False,
TXN037665,015,2026-06-30,19:09,U0273,tobacco,True,True
TXN037666,019,2026-06-30,19:16,U0335,energy drinks,False,
TXN037667,030,2026-06-30,19:20,U0520,energy drinks,False,
TXN037668,028,2026-06-30,19:22,U0494,analgesics,False,
TXN037669,022,2026-06-30,19:25,U0386,lottery,False,
TXN037670,029,2026-06-30,19:34,U0508,alcohol,False,
TXN037671,027,2026-06-30,19:42,U0490,alcohol,False,
TXN037672,030,2026-06-30,19:43,U0524,lottery,True,True
TXN037673,004,2026-06-30,19:45,U0075,alcohol,False,
TXN037674,021,2026-06-30,19:46,U0378,tobacco,True,True
TXN037675,014,2026-06-30,19:50,U0255,tobacco,False,
TXN037676,030,2026-06-30,19:53,U0531,tobacco,False,
TXN037677,002,2026-06-30,19:55,U0032,lottery,False,
TXN037678,025,2026-06-30,20:24,U0435,analgesics,False,
TXN037679,029,2026-06-30,20:30,U0506,alcohol,False,
TXN037680,021,2026-06-30,20:44,U0376,alcohol,False,
TXN037681,004,2026-06-30,20:56,U0071,analgesics,False,
TXN037682,006,2026-06-30,21:26,U0116,alcohol,False,
TXN037683,009,2026-06-30,21:38,U0152,alcohol,False,
TXN037684,030,2026-06-30,21:50,U0529,alcohol,False,
TXN037685,013,2026-07-01,08:28,U0233,energy drinks,False,
TXN037686,025,2026-07-01,09:12,U0448,lottery,False,
TXN037687,028,2026-07-01,09:23,U0491,energy drinks,False,
TXN037688,026,2026-07-01,09:35,U0458,tobacco,False,
TXN037689,006,2026-07-01,09:37,U0115,tobacco,False,
TXN037690,005,2026-07-01,09:53,U0092,energy drinks,False,
TXN037691,020,2026-07-01,10:05,U0349,tobacco,False,
TXN037692,012,2026-07-01,10:51,U0208,lottery,False,
TXN037693,002,2026-07-01,11:39,U0023,tobacco,False,
TXN037694,004,2026-07-01,11:41,U0064,lottery,False,
TXN037695,028,2026-07-01,11:52,U0492,lottery,False,
TXN037696,028,2026-07-01,12:05,U0493,tobacco,False,
TXN037697,028,2026-07-01,12:29,U0501,energy drinks,True,True
TXN037698,003,2026-07-01,12:32,U0047,analgesics,False,
TXN037699,026,2026-07-01,12:34,U0450,energy drinks,True,False
TXN037700,027,2026-07-01,12:42,U0486,analgesics,True,True
TXN037701,014,2026-07-01,12:44,U0258,analgesics,False,
TXN037702,027,2026-07-01,12:58,U0486,lottery,False,
TXN037703,021,2026-07-01,13:18,U0377,alcohol,False,
TXN037704,026,2026-07-01,13:36,U0462,alcohol,True,True
TXN037705,028,2026-07-01,13:42,U0499,tobacco,False,
TXN037706,004,2026-07-01,13:49,U0066,tobacco,False,
TXN037707,017,2026-07-01,13:53,U0291,lottery,False,
TXN037708,005,2026-07-01,13:56,U0082,tobacco,False,
TXN037709,030,2026-07-01,13:57,U0530,energy drinks,False,
TXN037710,013,2026-07-01,14:14,U0217,tobacco,False,
TXN037711,001,2026-07-01,15:17,U0011,lottery,False,
TXN037712,010,2026-07-01,15:23,U0169,tobacco,False,
TXN037713,002,2026-07-01,15:25,U0036,analgesics,False,
TXN037714,003,2026-07-01,15:40,U0049,energy drinks,False,
TXN037715,015,2026-07-01,15:44,U0268,analgesics,False,
TXN037716,016,2026-07-01,15:53,U0280,alcohol,False,
TXN037717,005,2026-07-01,16:01,U0087,alcohol,False,
TXN037718,013,2026-07-01,16:34,U0231,lottery,False,
TXN037719,019,2026-07-01,16:41,U0322,alcohol,False,
TXN037720,018,2026-07-01,16:59,U0317,lottery,True,True
TXN037721,009,2026-07-01,17:04,U0162,lottery,False,
TXN037722,014,2026-07-01,17:06,U0238,lottery,False,
TXN037723,028,2026-07-01,17:30,U0493,tobacco,False,
TXN037724,011,2026-07-01,17:34,U0193,tobacco,False,
TXN037725,022,2026-07-01,17:45,U0391,alcohol,False,
TXN037726,024,2026-07-01,17:47,U0428,tobacco,False,
TXN037727,003,2026-07-01,17:54,U0043,alcohol,False,
TXN037728,006,2026-07-01,17:54,U0116,fireworks,False,
TXN037729,011,2026-07-01,17:57,U0188,alcohol,False,
TXN037730,019,2026-07-01,18:08,U0329,energy drinks,False,
TXN037731,029,2026-07-01,18:15,U0506,analgesics,False,
TXN037732,022,2026-07-01,18:20,U0382,tobacco,False,
TXN037733,010,2026-07-01,18:22,U0171,energy drinks,False,
TXN037734,005,2026-07-01,18:23,U0096,alcohol,False,
TXN037735,019,2026-07-01,18:30,U0338,alcohol,False,
TXN037736,008,2026-07-01,18:38,U0148,tobacco,False,
TXN037737,014,2026-07-01,18:41,U0238,alcohol,True,True
TXN037738,021,2026-07-01,18:46,U0373,alcohol,False,
TXN037739,018,2026-07-01,18:50,U0310,alcohol,False,
TXN037740,024,2026-07-01,18:52,U0413,tobacco,False,
TXN037741,008,2026-07-01,18:55,U0148,analgesics,False,
TXN037742,014,2026-07-01,19:01,U0255,lottery,False,
TXN037743,005,2026-07-01,19:15,U0095,tobacco,False,
TXN037744,026,2026-07-01,19:23,U0462,energy drinks,True,True
TXN037745,027,2026-07-01,19:23,U0482,lottery,False,
TXN037746,015,2026-07-01,19:27,U0264,alcohol,False,
TXN037747,028,2026-07-01,19:29,U0492,analgesics,False,
TXN037748,010,2026-07-01,19:39,U0168,analgesics,False,
TXN037749,008,2026-07-01,19:43,U0137,tobacco,False,
TXN037750,003,2026-07-01,19:48,U0056,alcohol,True,True
TXN037751,024,2026-07-01,20:03,U0433,alcohol,False,
TXN037752,010,2026-07-01,20:05,U0172,energy drinks,False,
TXN037753,028,2026-07-01,20:30,U0498,lottery,True,True
TXN037754,004,2026-07-01,20:38,U0060,alcohol,False,
TXN037755,012,2026-07-01,20:47,U0202,tobacco,False,
TXN037756,019,2026-07-01,20:48,U0336,analgesics,False,
TXN037757,008,2026-07-01,20:54,U0148,lottery,True,False
TXN037758,030,2026-07-01,20:54,U0522,alcohol,True,True
TXN037759,009,2026-07-01,21:10,U0158,energy drinks,False,
TXN037760,025,2026-07-01,21:31,U0449,analgesics,True,True
TXN037761,013,2026-07-01,21:35,U0217,lottery,False,
TXN037762,028,2026-07-01,21:35,U0500,lottery,False,
TXN037763,021,2026-07-01,21:38,U0369,lottery,False,
TXN037764,001,2026-07-01,21:53,U0021,lottery,False,
TXN037765,008,2026-07-01,21:59,U0141,alcohol,True,True
TXN037766,030,2026-07-02,08:07,U0528,tobacco,False,
TXN037767,026,2026-07-02,08:14,U0452,lottery,False,
TXN037768,021,2026-07-02,08:18,U0376,lottery,False,
TXN037769,004,2026-07-02,08:33,U0058,lottery,False,
TXN037770,021,2026-07-02,08:41,U0363,alcohol,False,
TXN037771,024,2026-07-02,08:42,U0417,energy drinks,False,
TXN037772,024,2026-07-02,08:46,U0422,energy drinks,False,
TXN037773,028,2026-07-02,09:27,U0498,tobacco,False,
TXN037774,026,2026-07-02,09:33,U0450,alcohol,False,
TXN037775,012,2026-07-02,09:44,U0208,tobacco,False,
TXN037776,012,2026-07-02,09:53,U0205,lottery,False,
TXN037777,008,2026-07-02,09:55,U0144,energy drinks,False,
TXN037778,003,2026-07-02,10:27,U0039,alcohol,False,
TXN037779,012,2026-07-02,10:58,U0201,tobacco,True,True
TXN037780,021,2026-07-02,11:08,U0366,alcohol,False,
TXN037781,005,2026-07-02,11:26,U0081,alcohol,False,
TXN037782,008,2026-07-02,11:36,U0148,alcohol,False,
TXN037783,020,2026-07-02,11:56,U0352,lottery,False,
TXN037784,014,2026-07-02,12:00,U0251,alcohol,False,
TXN037785,026,2026-07-02,12:05,U0462,lottery,True,True
TXN037786,019,2026-07-02,12:08,U0341,alcohol,True,True
TXN037787,004,2026-07-02,12:26,U0066,alcohol,False,
TXN037788,003,2026-07-02,12:29,U0044,energy drinks,False,
TXN037789,014,2026-07-02,12:30,U0253,alcohol,True,False
TXN037790,021,2026-07-02,12:34,U0371,analgesics,False,
TXN037791,021,2026-07-02,12:41,U0380,analgesics,False,
TXN037792,026,2026-07-02,12:49,U0466,energy drinks,True,True
TXN037793,013,2026-07-02,12:51,U0224,alcohol,False,
TXN037794,019,2026-07-02,12:54,U0324,alcohol,False,
TXN037795,012,2026-07-02,13:15,U0211,alcohol,False,
TXN037796,016,2026-07-02,13:26,U0285,lottery,False,
TXN037797,008,2026-07-02,13:27,U0150,alcohol,True,True
TXN037798,005,2026-07-02,13:29,U0087,lottery,False,
TXN037799,005,2026-07-02,13:40,U0101,alcohol,False,
TXN037800,007,2026-07-02,13:40,U0122,analgesics,True,False
TXN037801,030,2026-07-02,13:48,U0515,lottery,False,
TXN037802,008,2026-07-02,13:49,U0144,tobacco,True,True
TXN037803,025,2026-07-02,13:51,U0445,alcohol,True,False
TXN037804,020,2026-07-02,13:59,U0354,tobacco,False,
TXN037805,017,2026-07-02,14:22,U0293,alcohol,False,
TXN037806,015,2026-07-02,14:24,U0270,analgesics,False,
TXN037807,006,2026-07-02,14:27,U0119,tobacco,False,
TXN037808,019,2026-07-02,14:42,U0321,lottery,False,
TXN037809,001,2026-07-02,14:52,U0003,alcohol,False,
TXN037810,019,2026-07-02,15:07,U0324,energy drinks,False,
TXN037811,027,2026-07-02,15:10,U0481,lottery,False,
TXN037812,001,2026-07-02,15:24,U0009,alcohol,True,True
TXN037813,006,2026-07-02,15:31,U0107,energy drinks,False,
TXN037814,022,2026-07-02,15:36,U0392,tobacco,False,
TXN037815,004,2026-07-02,16:12,U0066,energy drinks,False,
TXN037816,014,2026-07-02,16:29,U0242,alcohol,False,
TXN037817,012,2026-07-02,16:42,U0201,alcohol,False,
TXN037818,014,2026-07-02,16:45,U0242,alcohol,False,
TXN037819,023,2026-07-02,17:13,U0407,tobacco,False,
TXN037820,002,2026-07-02,17:14,U0032,tobacco,False,
TXN037821,015,2026-07-02,17:15,U0276,energy drinks,False,
TXN037822,004,2026-07-02,17:23,U0069,alcohol,False,
TXN037823,021,2026-07-02,17:24,U0371,tobacco,False,
TXN037824,010,2026-07-02,17:29,U0179,alcohol,True,False
TXN037825,013,2026-07-02,17:41,U0225,alcohol,False,
TXN037826,025,2026-07-02,17:42,U0439,alcohol,False,
TXN037827,030,2026-07-02,17:44,U0523,tobacco,False,
TXN037828,026,2026-07-02,18:04,U0462,analgesics,False,
TXN037829,019,2026-07-02,18:10,U0337,alcohol,False,
TXN037830,026,2026-07-02,18:11,U0452,lottery,False,
TXN037831,030,2026-07-02,18:22,U0526,lottery,False,
TXN037832,001,2026-07-02,18:24,U0019,tobacco,False,
TXN037833,016,2026-07-02,18:28,U0285,lottery,False,
TXN037834,024,2026-07-02,18:29,U0429,energy drinks,False,
TXN037835,016,2026-07-02,18:30,U0282,tobacco,False,
TXN037836,004,2026-07-02,18:32,U0067,alcohol,True,True
TXN037837,005,2026-07-02,18:42,U0093,tobacco,False,
TXN037838,012,2026-07-02,18:43,U0210,alcohol,False,
TXN037839,014,2026-07-02,18:46,U0246,alcohol,False,
TXN037840,023,2026-07-02,18:48,U0400,lottery,False,
TXN037841,001,2026-07-02,18:56,U0012,alcohol,False,
TXN037842,028,2026-07-02,18:56,U0498,tobacco,False,
TXN037843,018,2026-07-02,19:00,U0308,tobacco,False,
TXN037844,028,2026-07-02,19:02,U0500,alcohol,False,
TXN037845,022,2026-07-02,19:03,U0391,tobacco,False,
TXN037846,013,2026-07-02,19:04,U0233,alcohol,False,
TXN037847,001,2026-07-02,19:07,U0005,alcohol,True,True
TXN037848,019,2026-07-02,19:13,U0334,alcohol,False,
TXN037849,013,2026-07-02,19:29,U0219,alcohol,False,
TXN037850,019,2026-07-02,19:33,U0324,tobacco,False,
TXN037851,014,2026-07-02,19:36,U0238,fireworks,False,
TXN037852,008,2026-07-02,19:38,U0140,alcohol,True,True
TXN037853,014,2026-07-02,19:40,U0242,alcohol,False,
TXN037854,024,2026-07-02,19:41,U0424,lottery,False,
TXN037855,006,2026-07-02,19:58,U0105,analgesics,False,
TXN037856,027,2026-07-02,20:06,U0490,alcohol,False,
TXN037857,018,2026-07-02,20:07,U0318,tobacco,False,
TXN037858,013,2026-07-02,20:23,U0233,fireworks,False,
TXN037859,006,2026-07-02,20:31,U0112,lottery,False,
TXN037860,023,2026-07-02,20:39,U0394,lottery,False,
TXN037861,013,2026-07-02,20:43,U0227,alcohol,False,
TXN037862,018,2026-07-02,20:48,U0308,tobacco,True,True
TXN037863,019,2026-07-02,20:52,U0343,alcohol,True,True
TXN037864,004,2026-07-02,21:06,U0061,alcohol,False,
TXN037865,016,2026-07-02,21:10,U0284,lottery,True,False
TXN037866,008,2026-07-02,21:12,U0144,tobacco,False,
TXN037867,002,2026-07-02,21:28,U0029,lottery,False,
TXN037868,003,2026-07-02,21:29,U0039,alcohol,False,
TXN037869,006,2026-07-02,21:46,U0110,alcohol,False,
TXN037870,007,2026-07-02,21:54,U0132,alcohol,False,
TXN037871,002,2026-07-03,08:00,U0036,energy drinks,False,
TXN037872,008,2026-07-03,08:00,U0141,energy drinks,False,
TXN037873,010,2026-07-03,08:00,U0173,alcohol,False,
TXN037874,011,2026-07-03,08:06,U0198,lottery,False,
TXN037875,001,2026-07-03,08:36,U0019,alcohol,False,
TXN037876,014,2026-07-03,08:40,U0238,energy drinks,False,
TXN037877,020,2026-07-03,08:40,U0355,lottery,False,
TXN037878,015,2026-07-03,08:44,U0259,tobacco,False,
TXN037879,002,2026-07-03,08:45,U0032,lottery,False,
TXN037880,020,2026-07-03,08:45,U0354,analgesics,False,
TXN037881,009,2026-07-03,08:53,U0162,lottery,False,
TXN037882,005,2026-07-03,09:07,U0095,alcohol,False,
TXN037883,030,2026-07-03,09:33,U0515,alcohol,False,
TXN037884,004,2026-07-03,09:38,U0075,lottery,False,
TXN037885,015,2026-07-03,09:39,U0264,tobacco,False,
TXN037886,022,2026-07-03,09:41,U0386,tobacco,False,
TXN037887,007,2026-07-03,09:48,U0134,alcohol,False,
TXN037888,005,2026-07-03,09:49,U0093,lottery,False,
TXN037889,012,2026-07-03,09:50,U0201,energy drinks,False,
TXN037890,016,2026-07-03,10:13,U0283,analgesics,False,
TXN037891,010,2026-07-03,10:15,U0185,lottery,False,
TXN037892,008,2026-07-03,10:18,U0138,tobacco,False,
TXN037893,005,2026-07-03,10:21,U0079,tobacco,False,
TXN037894,010,2026-07-03,10:27,U0174,tobacco,False,
TXN037895,005,2026-07-03,10:28,U0095,tobacco,True,True
TXN037896,018,2026-07-03,10:33,U0318,lottery,False,
TXN037897,028,2026-07-03,10:34,U0494,tobacco,False,
TXN037898,024,2026-07-03,10:44,U0428,tobacco,False,
TXN037899,020,2026-07-03,10:55,U0348,analgesics,False,
TXN037900,023,2026-07-03,10:59,U0400,alcohol,False,
TXN037901,008,2026-07-03,11:17,U0149,lottery,False,
TXN037902,017,2026-07-03,11:36,U0298,lottery,True,True
TXN037903,027,2026-07-03,11:48,U0470,alcohol,False,
TXN037904,024,2026-07-03,11:50,U0421,alcohol,False,
TXN037905,014,2026-07-03,12:16,U0250,alcohol,True,True
TXN037906,001,2026-07-03,12:19,U0012,alcohol,True,True
TXN037907,020,2026-07-03,12:28,U0345,tobacco,False,
TXN037908,016,2026-07-03,12:37,U0284,lottery,True,True
TXN037909,011,2026-07-03,12:43,U0199,energy drinks,False,
TXN037910,030,2026-07-03,12:43,U0523,tobacco,False,
TXN037911,024,2026-07-03,12:46,U0426,lottery,False,
TXN037912,017,2026-07-03,12:48,U0306,lottery,True,True
TXN037913,020,2026-07-03,12:51,U0358,alcohol,False,
TXN037914,028,2026-07-03,13:09,U0494,alcohol,False,
TXN037915,014,2026-07-03,13:12,U0247,tobacco,False,
TXN037916,028,2026-07-03,13:13,U0502,tobacco,False,
TXN037917,020,2026-07-03,13:15,U0360,analgesics,True,True
TXN037918,005,2026-07-03,13:19,U0087,alcohol,False,
TXN037919,003,2026-07-03,13:46,U0039,alcohol,False,
TXN037920,029,2026-07-03,13:49,U0513,alcohol,True,False
TXN037921,024,2026-07-03,13:58,U0413,alcohol,False,
TXN037922,004,2026-07-03,14:20,U0062,lottery,False,
TXN037923,007,2026-07-03,14:23,U0127,analgesics,True,True
TXN037924,025,2026-07-03,14:26,U0446,alcohol,True,True
TXN037925,025,2026-07-03,14:28,U0445,alcohol,True,True
TXN037926,003,2026-07-03,14:31,U0052,tobacco,False,
TXN037927,005,2026-07-03,14:43,U0080,tobacco,True,True
TXN037928,012,2026-07-03,14:47,U0206,lottery,False,
TXN037929,013,2026-07-03,14:51,U0219,lottery,False,
TXN037930,010,2026-07-03,14:54,U0170,alcohol,False,
TXN037931,027,2026-07-03,14:54,U0486,tobacco,False,
TXN037932,025,2026-07-03,15:01,U0436,lottery,False,
TXN037933,027,2026-07-03,15:03,U0478,lottery,False,
TXN037934,004,2026-07-03,15:15,U0073,tobacco,False,
TXN037935,006,2026-07-03,15:15,U0119,tobacco,False,
TXN037936,023,2026-07-03,15:19,U0399,fireworks,False,
TXN037937,006,2026-07-03,15:20,U0121,alcohol,False,
TXN037938,010,2026-07-03,15:30,U0181,tobacco,False,
TXN037939,026,2026-07-03,15:31,U0451,alcohol,True,True
TXN037940,024,2026-07-03,16:03,U0428,alcohol,False,
TXN037941,014,2026-07-03,16:22,U0256,alcohol,False,
TXN037942,001,2026-07-03,16:25,U0019,lottery,False,
TXN037943,006,2026-07-03,16:36,U0113,analgesics,False,
TXN037944,009,2026-07-03,16:45,U0151,tobacco,False,
TXN037945,030,2026-07-03,17:09,U0533,lottery,False,
TXN037946,014,2026-07-03,17:11,U0249,alcohol,True,True
TXN037947,019,2026-07-03,17:14,U0324,alcohol,False,
TXN037948,016,2026-07-03,17:18,U0284,tobacco,True,False
TXN037949,008,2026-07-03,17:22,U0145,analgesics,True,True
TXN037950,010,2026-07-03,17:28,U0169,lottery,False,
TXN037951,019,2026-07-03,17:29,U0320,alcohol,True,True
TXN037952,005,2026-07-03,17:34,U0090,tobacco,False,
TXN037953,013,2026-07-03,17:36,U0217,lottery,False,
TXN037954,021,2026-07-03,17:40,U0376,alcohol,False,
TXN037955,027,2026-07-03,17:43,U0481,energy drinks,False,
TXN037956,029,2026-07-03,17:54,U0511,alcohol,False,
TXN037957,007,2026-07-03,17:57,U0134,lottery,False,
TXN037958,013,2026-07-03,17:57,U0215,tobacco,False,
TXN037959,020,2026-07-03,18:07,U0353,tobacco,False,
TXN037960,016,2026-07-03,18:09,U0284,alcohol,True,True
TXN037961,003,2026-07-03,18:10,U0046,alcohol,False,
TXN037962,029,2026-07-03,18:10,U0514,tobacco,True,True
TXN037963,021,2026-07-03,18:15,U0377,energy drinks,False,
TXN037964,013,2026-07-03,18:17,U0225,alcohol,False,
TXN037965,005,2026-07-03,18:19,U0098,alcohol,False,
TXN037966,023,2026-07-03,18:21,U0400,tobacco,False,
TXN037967,024,2026-07-03,18:22,U0416,tobacco,False,
TXN037968,013,2026-07-03,18:27,U0230,lottery,False,
TXN037969,023,2026-07-03,18:30,U0399,tobacco,False,
TXN037970,026,2026-07-03,18:33,U0469,tobacco,True,True
TXN037971,019,2026-07-03,18:35,U0336,analgesics,True,False
TXN037972,012,2026-07-03,18:36,U0210,tobacco,False,
TXN037973,030,2026-07-03,18:37,U0516,alcohol,False,
TXN037974,030,2026-07-03,18:39,U0527,alcohol,False,
TXN037975,018,2026-07-03,18:41,U0308,alcohol,False,
TXN037976,012,2026-07-03,18:44,U0210,lottery,False,
TXN037977,023,2026-07-03,18:45,U0407,tobacco,False,
TXN037978,019,2026-07-03,18:52,U0327,alcohol,False,
TXN037979,020,2026-07-03,18:54,U0360,lottery,True,True
TXN037980,007,2026-07-03,18:55,U0135,fireworks,False,
TXN037981,003,2026-07-03,18:57,U0053,alcohol,False,
TXN037982,028,2026-07-03,18:59,U0491,fireworks,True,True
TXN037983,014,2026-07-03,19:01,U0242,tobacco,False,
TXN037984,030,2026-07-03,19:02,U0527,lottery,False,
TXN037985,001,2026-07-03,19:09,U0013,alcohol,False,
TXN037986,022,2026-07-03,19:29,U0386,alcohol,False,
TXN037987,001,2026-07-03,19:33,U0003,lottery,True,True
TXN037988,025,2026-07-03,19:35,U0448,alcohol,False,
TXN037989,005,2026-07-03,19:41,U0094,energy drinks,True,False
TXN037990,015,2026-07-03,19:41,U0270,energy drinks,False,
TXN037991,016,2026-07-03,19:45,U0287,alcohol,False,
TXN037992,023,2026-07-03,19:46,U0404,alcohol,False,
TXN037993,005,2026-07-03,19:47,U0103,lottery,False,
TXN037994,008,2026-07-03,19:53,U0137,alcohol,True,True
TXN037995,030,2026-07-03,20:12,U0516,alcohol,False,
TXN037996,010,2026-07-03,20:22,U0175,alcohol,False,
TXN037997,018,2026-07-03,20:38,U0314,alcohol,False,
TXN037998,019,2026-07-03,20:47,U0323,energy drinks,False,
TXN037999,005,2026-07-03,20:50,U0096,lottery,False,
TXN038000,010,2026-07-03,20:52,U0182,energy drinks,False,
TXN038001,023,2026-07-03,20:55,U0410,alcohol,False,
TXN038002,002,2026-07-03,21:01,U0033,alcohol,False,
TXN038003,030,2026-07-03,21:20,U0525,tobacco,False,
TXN038004,005,2026-07-03,21:40,U0096,lottery,True,True
TXN038005,014,2026-07-03,21:59,U0239,tobacco,False,
TXN038006,004,2026-07-04,08:04,U0071,lottery,False,
TXN038007,010,2026-07-04,08:06,U0173,energy drinks,False,
TXN038008,019,2026-07-04,08:09,U0320,tobacco,True,True
TXN038009,005,2026-07-04,08:14,U0079,alcohol,False,
TXN038010,020,2026-07-04,08:19,U0347,energy drinks,False,
TXN038011,010,2026-07-04,08:21,U0179,energy drinks,False,
TXN038012,019,2026-07-04,08:26,U0322,energy drinks,False,
TXN038013,021,2026-07-04,08:29,U0374,lottery,False,
TXN038014,002,2026-07-04,08:33,U0036,tobacco,False,
TXN038015,013,2026-07-04,09:04,U0220,energy drinks,True,True
TXN038016,024,2026-07-04,09:05,U0416,alcohol,False,
TXN038017,018,2026-07-04,09:25,U0315,energy drinks,False,
TXN038018,008,2026-07-04,09:32,U0138,tobacco,True,True
TXN038019,020,2026-07-04,09:32,U0347,alcohol,False,
TXN038020,010,2026-07-04,09:48,U0182,analgesics,False,
TXN038021,022,2026-07-04,09:48,U0385,lottery,False,
TXN038022,012,2026-07-04,09:59,U0208,alcohol,False,
TXN038023,010,2026-07-04,10:07,U0167,energy drinks,False,
TXN038024,026,2026-07-04,10:53,U0458,energy drinks,True,True
TXN038025,015,2026-07-04,11:00,U0275,alcohol,False,
TXN038026,024,2026-07-04,11:10,U0414,tobacco,False,
TXN038027,013,2026-07-04,11:15,U0233,alcohol,False,
TXN038028,007,2026-07-04,11:18,U0132,tobacco,False,
TXN038029,030,2026-07-04,11:28,U0521,alcohol,True,True
TXN038030,020,2026-07-04,11:48,U0359,energy drinks,False,
TXN038031,025,2026-07-04,11:50,U0444,alcohol,False,
TXN038032,025,2026-07-04,11:54,U0444,alcohol,False,
TXN038033,006,2026-07-04,12:07,U0114,alcohol,True,True
TXN038034,013,2026-07-04,12:08,U0216,alcohol,False,
TXN038035,021,2026-07-04,12:08,U0367,fireworks,False,
TXN038036,015,2026-07-04,12:11,U0274,tobacco,False,
TXN038037,001,2026-07-04,12:22,U0022,tobacco,False,
TXN038038,028,2026-07-04,12:23,U0499,lottery,True,True
TXN038039,015,2026-07-04,12:30,U0268,lottery,False,
TXN038040,001,2026-07-04,12:32,U0014,analgesics,False,
TXN038041,023,2026-07-04,12:36,U0399,alcohol,False,
TXN038042,028,2026-07-04,12:37,U0499,tobacco,False,
TXN038043,021,2026-07-04,12:38,U0377,energy drinks,False,
TXN038044,022,2026-07-04,12:42,U0386,alcohol,False,
TXN038045,003,2026-07-04,12:44,U0038,lottery,False,
TXN038046,019,2026-07-04,12:51,U0324,tobacco,False,
TXN038047,017,2026-07-04,12:56,U0298,tobacco,False,
TXN038048,017,2026-07-04,12:57,U0294,tobacco,False,
TXN038049,019,2026-07-04,13:05,U0340,tobacco,False,
TXN038050,015,2026-07-04,13:06,U0268,alcohol,False,
TXN038051,029,2026-07-04,13:07,U0511,alcohol,True,True
TXN038052,005,2026-07-04,13:17,U0095,alcohol,False,
